cik,cash,cash_period_end,opcf,opcf_period_end,cash_tag,opcf_tag,asof_utc
0000888721,,,,,,,2026-01-06T18:11:07.339333+00:00
0000890394,3344000.0,2024-12-31,-4555000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:07.790014+00:00
0000890821,2840097.0,2020-09-30,-6356680.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:09.142817+00:00
0000894158,7528000.0,2025-09-30,-13787000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:09.724363+00:00
0000896493,24843000.0,2025-09-30,-24808000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:10.486110+00:00
0000897448,122802000.0,2025-09-30,-8550000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:11.098954+00:00
0000906709,41032000.0,2025-09-30,-143552000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:11.574488+00:00
0000907654,91253000.0,2025-09-30,-65616000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:11.961867+00:00
0000908311,17320000.0,2025-09-30,2471000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:12.616878+00:00
0000911216,1273083.0,2025-09-30,-1619382.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:13.074287+00:00
0000921299,117975000.0,2025-09-30,13554000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:13.513684+00:00
0000923601,621000.0,2024-09-30,-5436000.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:14.029710+00:00
0000924168,897000.0,2025-09-30,-55000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:14.494695+00:00
0000925741,5287000.0,2025-09-30,-4939000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:15.211492+00:00
0000926423,7832000.0,2025-07-31,2909000.0,2025-07-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:16.169306+00:00
0000928054,4603000.0,2025-09-30,957000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:16.750132+00:00
0000928658,2686000.0,2025-09-30,88101000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:17.775862+00:00
0000931148,120726000.0,2024-06-30,-60722000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:18.388281+00:00
0000933972,10651644.0,2024-12-31,-10205171.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:18.855946+00:00
0000946486,204000.0,2025-09-30,-11436000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:19.407541+00:00
0000946644,2347000.0,2025-09-30,-8971000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:20.057686+00:00
0000948708,1394000.0,2025-09-30,-5007000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:20.492542+00:00
0000949858,31930000.0,2025-09-30,-31488000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:20.857899+00:00
0001001171,15794000.0,2025-03-31,-4348000.0,2025-03-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:21.351778+00:00
0001001907,28346000.0,2022-03-31,-3936000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:21.772041+00:00
0001006281,13647000.0,2025-09-30,-14023000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:22.215770+00:00
0001006837,35500000.0,2025-09-30,45500000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:23.015875+00:00
0001009829,25887000.0,2025-09-30,-24753000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:23.621105+00:00
0001009891,186000.0,2024-09-30,-754000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:24.299570+00:00
0001011509,2501000.0,2025-06-30,-2422000.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:24.685955+00:00
0001014763,1128217.0,2025-09-30,-3759679.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:25.144400+00:00
0001015155,1257099.0,2025-03-31,-5227433.0,2025-03-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:25.676015+00:00
0001019034,2039853.0,2025-09-30,-2838088.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:26.099967+00:00
0001019671,13790000.0,2023-04-30,579000.0,2023-04-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:26.799027+00:00
0001022652,14559000.0,2025-09-30,-4763000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:27.647802+00:00
0001022899,191674.0,2021-03-31,-2562666.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:28.181687+00:00
0001023994,3021757.0,2025-09-30,-4618283.0,2024-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:28.800413+00:00
0001030192,5295457.0,2024-03-31,8355889.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:29.510149+00:00
0001030471,43913000.0,2024-12-31,-4457000.0,2024-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:30.310760+00:00
0001034760,12128422.0,2025-09-30,5880186.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:31.102551+00:00
0001034842,48534000.0,2025-09-30,53675000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:31.542358+00:00
0001040161,14611000.0,2025-09-30,-14128000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:32.121404+00:00
0001041024,13610000.0,2025-09-30,-2950000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:32.677049+00:00
0001042187,387000.0,2025-09-30,2300000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:33.164695+00:00
0001043000,16961000.0,2025-09-30,24764000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:33.839290+00:00
0001043961,2305000.0,2025-09-30,319000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:34.474026+00:00
0001051514,7076000.0,2025-09-30,-2555000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:35.091532+00:00
0001053691,9437400.0,2025-09-30,-16874264.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:35.569229+00:00
0001054102,2100000.0,2025-11-07,3693000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:36.187994+00:00
0001055726,36567420.0,2025-09-30,-69258881.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:36.769253+00:00
0001061027,13127000.0,2024-09-30,-24769000.0,2024-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:37.204505+00:00
0001066923,6519391.0,2024-09-30,2690000.0,2022-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:38.097396+00:00
0001074828,172503.0,2025-06-30,-4488875.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:38.993510+00:00
0001075880,,,,,,,2026-01-06T18:11:39.273424+00:00
0001080657,6101402.0,2018-03-31,-380224.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:39.730640+00:00
0001082324,17129000.0,2025-09-30,-9836000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:40.182000+00:00
0001083220,1494000.0,2025-09-30,-5196000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:40.914309+00:00
0001084267,1159933.0,2024-12-31,-4127980.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:41.377146+00:00
0001086745,7260657.0,2025-09-30,1200000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:41.871882+00:00
0001094038,17589978.0,2025-09-30,-10113975.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:42.446794+00:00
0001094324,,,,,,,2026-01-06T18:11:42.820052+00:00
0001095435,7520000.0,2018-03-31,-1073000.0,2018-03-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:43.216493+00:00
0001095981,13289000.0,2025-09-30,-14518000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:43.815781+00:00
0001096275,3761690.0,2025-09-30,-11190182.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:44.254149+00:00
0001098972,3458000.0,2025-09-30,-60577000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:44.838526+00:00
0001099160,14336639.0,2025-09-30,-5312411.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:45.264501+00:00
0001100397,4882000.0,2023-12-31,-29485000.0,2023-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:45.847637+00:00
0001101026,1799263.0,2022-12-31,-2173204.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:46.287697+00:00
0001102993,106661000.0,2025-09-30,-20781000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:46.793837+00:00
0001104485,31648000.0,2025-09-30,1192658000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:47.464605+00:00
0001106644,267625.0,2025-09-30,-3729.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:48.074150+00:00
0001107421,1938000.0,2025-09-30,-2317000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:48.603098+00:00
0001108205,9051000.0,2025-09-30,-20830000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:49.422379+00:00
0001117057,227492.0,2024-09-30,-1329176.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:50.499217+00:00
0001120970,31712352.0,2025-09-30,-18486753.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:51.252650+00:00
0001124105,40402000.0,2025-09-30,6635000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:51.745594+00:00
0001130166,3838000.0,2025-09-30,-4737000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:52.155778+00:00
0001130598,20559000.0,2023-12-31,-15427000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:52.721681+00:00
0001131343,,,,,,,2026-01-06T18:11:53.043789+00:00
0001131554,34827000.0,2025-09-30,41936000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:53.661235+00:00
0001133818,0.0,2025-06-30,-1596000.0,2025-06-30,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:54.116195+00:00
0001137883,5000.0,2025-09-30,-1102000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:54.612926+00:00
0001138978,844584.0,2024-08-31,-5069840.0,2024-08-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:55.027423+00:00
0001140215,188000.0,2018-09-30,-13230000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:55.438867+00:00
0001141284,1454000.0,2025-09-30,-5637000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:55.805569+00:00
0001158172,26705000.0,2025-09-30,19489000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:56.374297+00:00
0001158780,4259000.0,2025-09-30,-5428000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:56.913562+00:00
0001173204,2336000.0,2025-09-30,-21695000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:57.422870+00:00
0001173313,192068.0,2025-09-30,-1567264.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:57.857862+00:00
0001174940,11403766.0,2025-09-30,-6410975.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:58.291837+00:00
0001178253,14797000.0,2025-09-30,-23684000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:58.954907+00:00
0001178697,2137000.0,2025-09-30,-21522000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:11:59.553886+00:00
0001178727,2038000.0,2023-09-30,-696000.0,2023-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:00.005239+00:00
0001187953,4507108.0,2023-09-30,-3918891.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:00.456467+00:00
0001191070,13649638.0,2025-09-30,-3794648.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:00.730836+00:00
0001205922,1107000.0,2024-12-31,-16186000.0,2024-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:01.187118+00:00
0001210708,15368000.0,2025-09-30,-3401000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:01.757703+00:00
0001211805,4493000.0,2025-09-30,-2806000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:02.291202+00:00
0001218683,2276656.0,2025-09-30,-3433493.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:02.732572+00:00
0001232582,81903000.0,2025-09-30,-3156000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:03.436050+00:00
0001253689,133265000.0,2025-09-30,-44792000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:03.912562+00:00
0001262104,10113000.0,2025-09-30,-4508000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:04.343139+00:00
0001266806,2628000.0,2025-09-30,-17601000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:04.756041+00:00
0001269026,6250000.0,2025-09-30,-6227000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:06.282661+00:00
0001273441,49089000.0,2025-09-30,156056000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:06.844078+00:00
0001279704,12554289.0,2025-09-30,-18774081.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:07.406043+00:00
0001282224,7832402.0,2025-09-30,-2604183.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:08.055706+00:00
0001286973,2900000.0,2021-12-31,,,CashAndCashEquivalentsAtCarryingValue,,2026-01-06T18:12:09.625900+00:00
0001291855,15030000.0,2025-06-30,-2176000.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:10.207932+00:00
0001293818,414211.0,2025-09-30,-978685.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:10.697786+00:00
0001296484,5971000.0,2025-06-30,19225000.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:11.089508+00:00
0001296774,1495000.0,2024-12-31,-6057000.0,2024-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:11.543236+00:00
0001300734,192735.0,2025-03-31,-3120216.0,2025-03-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:12.012044+00:00
0001307579,4535266.0,2024-09-30,-3977121.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:12.593455+00:00
0001314102,74577000.0,2025-09-30,-175063000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:13.021785+00:00
0001314196,29340.0,2025-03-31,-1291120.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:13.514300+00:00
0001321834,73244.0,2025-03-31,-5865877.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:13.972121+00:00
0001327273,22055000.0,2025-09-30,-22793000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:14.393324+00:00
0001329606,62101.0,2024-12-31,-6218085.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:14.841614+00:00
0001335105,3414263.0,2024-03-31,-1982720.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:15.313129+00:00
0001341170,100506369.0,2025-06-30,68458904.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:15.909811+00:00
0001342958,793360.0,2025-09-30,-8996431.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:16.512920+00:00
0001346610,4163000.0,2025-06-30,-240366000.0,2025-06-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:17.007101+00:00
0001346830,21418000.0,2025-09-30,-17814000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:17.578699+00:00
0001347242,1855771.0,2025-09-30,-3785321.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:17.894510+00:00
0001347858,4846000.0,2025-09-30,-10472000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:18.612880+00:00
0001350102,2094018.0,2025-09-30,-5097082.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:19.025930+00:00
0001355096,1817000000.0,2025-09-30,30000000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:19.840140+00:00
0001355848,4839000.0,2023-06-30,-11787000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:20.595707+00:00
0001356093,314000.0,2025-09-30,-834000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:21.187639+00:00
0001357459,5227000.0,2025-09-30,-7703000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:21.652842+00:00
0001357874,44870000.0,2025-09-30,-54593000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:22.098861+00:00
0001358190,8209905.0,2020-09-30,388450.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:22.654817+00:00
0001366868,346293000.0,2025-09-30,445762000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:23.095892+00:00
0001367083,3035000.0,2025-09-30,-2650000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:23.548666+00:00
0001368365,21000.0,2024-09-30,-7034000.0,2024-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:24.022559+00:00
0001369290,12553558.0,2025-09-30,-13370955.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:24.390932+00:00
0001370416,61119000.0,2018-12-31,7184000.0,2024-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:24.792586+00:00
0001372514,5508899.0,2025-09-30,-7780721.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:25.264658+00:00
0001374339,15399165.0,2025-09-30,-18836673.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:25.658194+00:00
0001376321,1761000.0,2025-09-30,-781000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:26.940640+00:00
0001377630,29900000.0,2025-09-25,100000.0,2025-09-25,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:27.797848+00:00
0001382101,65927000.0,2025-09-30,-150796000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:28.487098+00:00
0001382574,3498812.0,2024-03-31,-8204389.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:29.860987+00:00
0001383395,,,,,,,2026-01-06T18:12:30.599974+00:00
0001385818,32630000.0,2025-09-30,-618000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:31.084683+00:00
0001388320,53391000.0,2025-09-30,-19291000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:31.542608+00:00
0001389545,2309000.0,2025-09-30,-6155000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:32.057974+00:00
0001393584,200888000.0,2025-09-30,-48598000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:32.487918+00:00
0001397183,3298474.0,2025-09-30,-1775080.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:32.867928+00:00
0001398453,94444126.0,2024-12-31,18198247.0,2024-12-31,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:33.304828+00:00
0001401257,31693000.0,2025-09-30,47965000.0,2025-09-30,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-06T18:12:33.795400+00:00
